,abstract,link,reference,title,year
453,… This description of a flow's requirements is called a flow specification or  … Anexample of a parameter list for a  comes from RFC 1363 [22] and is shown belowin Figure 3. bit 0 7 15 23 31 Version Maximum Transmission Unit … ,https://www.researchgate.net/profile/Joseph_Macker/publication/3673416_Controlled_link_sharing_and_quality_of_service_data_transfer_for_military_internetworking/links/0deec51a6112448298000000/Controlled-link-sharing-and-quality-of-service-data-transfer-for-military-internetworking.pdf," - IEEE MILCOM conference, 1996 - researchgate.net",Controlled link sharing and quality of service data for military internetworking,1996
454,"… Specifically, information for the RSVP_HOP,SENDER_TEMPLATE, SENDER_TSPEC, ADSPECobjects can be extracted from the node's path state, while information for the ,FILTER_SPEC, CONFIRM, STYLE and SCOPE objects can be found in the node's … ",https://tools.ietf.org/html/rfc2745.html,", , S Vincent, B Braden - 2000 - tools.ietf.org",RSVP diagnostic messages,2000
455,,,"J Uttaro, C Filsfils, P Mohapatra, D Smith - draft-ietf-idr-bgp--oid-00, 2012",,2012
456,"… vyžadováno v každé PATH a RESV zprávě e) STYLE – definuje rezervační styl, vyžadovánov RESV zprávě f)  – definuje požadované QoS, v RESV zprávě … Page 19.TIME_VALUES, RESV_CONFIRM, SCOPE, POLICY_DATA, STYLE, , FILTER_SPEC … ",https://core.ac.uk/download/pdf/30280334.pdf,PV HAUSER - core.ac.uk,IMPLEMENTACE QOS V PŘÍSTUPOVÉ SÍTI,
457,"… A desired bandwidth may be provided in, but is not limited to being provided in, a TSPECassociated with a PATH message or in a  associated with a RESV message … ArangingSPEC object may be included in a sender_descriptor object and/or a  object … ",https://patents.google.com/patent/US9667562B2/en,"JM Polk, PE Jones, S Dhesikan - US Patent 9,667,562, 2017 - Google Patents",Method and apparatus for supporting variable bit-rate reservations,2017
458,… The integration of reservation and charging protocol fits very well and has several interestingand attractive proper- ties: • Periods of reserved bandwidth can be accounted and charged atthe current market price at each router by using the flow specification () as an inex … ,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.36.639&rep=rep1&type=pdf,"G Fankhauser, B Stiller, C Vögtli,  - … Conference, Boca Raton …, 1998 - Citeseer",Reservation-based charging in an integrated services network,1998
459,… ST reserves network resources at connection setup time. The ST CONNECT message containsa  indicating the resources to be reserved for the stream. Agents along the path maychange the  based on restrictions they may need to impose on the stream … ,https://tools.ietf.org/html/rfc1821.html,"E Crawley, S Batsell, B Davie, M Borden - Integration, 1995 - tools.ietf.org",Integration of Real-time Services in an IP-ATM Network Architecture,1995
460,… Consider the arrival of the first RESV message from a downstream RSVP hop. Suppose that areservation is already in place at the respective outgoing interface and that the new request carriesno new Filter- Specs and a  not larger than the existing one … ,https://ieeexplore.ieee.org/abstract/document/891008/,", M Karsten,  - Proceedings 25th Annual …, 2000 - ieeexplore.ieee.org","Layered network QoS signalling-motivation, implementation and measurements",2000
461,"… decisions based on it. However, it is not until the egress LSR is reached that the Tspecis converted to a  returned on the Resv message, which gives details of theresource reservation required for the LSP. This means that … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.403.1674&rep=rep1&type=pdf,", Z Farid, M Lal, J Qayyum - International Journal of Computer …, 2012 - Citeseer",Analysis of the similarities and differences between mpls label distribution protocols rsvp and crldp,2012
462,"… формацию, характеризующую качество сервиса для потока и называемую) … Данная заявка содержит в себе, помимо IP адреса отправителя иполучателя, поля , AdmissionControl и PolicyControl … ",http://www.jetinfo.ru/Sites/portal/Uploads/1999_6.9DB939D4F5F84A4AB9848C1D5A04E0CB.pdf,С Андронов - jetinfo.ru,О структуре и свойствах современных пакетных сетей,
463,"… Typically, one QoS request is composed of a flow specification () and a filterspecification (Filterspec). The  may include two parts, Rspec, which definesthe quality of service demanded by the receiver to control the traffic … ",https://ieeexplore.ieee.org/abstract/document/962598/,"C Yan, G Boxuan, M Xiaojun… - … on Computer Networks …, 2001 - ieeexplore.ieee.org",Improving on service-customizing for applications in PGPS-based IntServ/RSVP architecture,2001
464,… The G.709 traffic parameters are carried in the G.709 SENDER_TSPEC and objects. The same format is used both for SENDER_TSPEC object and  objects.The content of the objects is defined above in Section 3.2 … ,https://shiraz.levkowetz.com/pdf/draft-ietf-ccamp-gmpls-g709-08.pdf,M Generalized - 2004 - shiraz.levkowetz.com,CCAMP Working Group D. Papadimitriou-Editor Internet Draft (Alcatel) Category: Standard Track Expiration Date: March 2005 September 2004,2004
465,… in the SETUP and CONNECT messages. 5. The ST-H  in the BERKOMMMT In this section the Quality of Service parameters that constitute the BERKOM are described. These QoS param- eters are the basis … ,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/2188/0000/Connection-oriented-protocols-over-ATM-a-case-study/10.1117/12.171706.short,"S Damaskos,  - High-Speed Networking and …, 1994 - spiedigitallibrary.org",Connection-oriented protocols over ATM: a case study,1994
466,"… One of the features required to such a protocol is that of carrying the so-called  object,that is a list of parameters specifying the desired QoS needed by an application … filterspec INPUT OUTPUT Packet Classifier Packet Scheduler Fig … ",https://link.springer.com/chapter/10.1007/3-540-48757-3_17,"R D'Albenzio, ,  - European Conference on …, 1999 - Springer",An Engineering Approach to QoS Provisioning over the Internet,1999
467,"… enhancing scalability. 4.2 Introduction of the MPLS  for RSVP-TE As statedabove, the traditional DiffServ extension for MPLS ([10]) supports two types of DiffServcapable LSPs, namely E- LSPs and L-LSPs. However … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.61.9399&rep=rep1&type=pdf,"A Botta, P Iovanna, R Mameli, ,  - IEEE Softcom, 2003 - Citeseer",Extending MPLS traffic engineering to deal with QoS,2003
468,… This description of a flow's requirements is called a flow specification or  … Anexample of a parameter list for a  comes from RFC 1363 [22] and is shown belowin Figure 3. bit 0 7 15 23 31 Version Maximum Transmission Unit … ,https://apps.dtic.mil/docs/citations/ADA465572, - 1996 - apps.dtic.mil,Controlled Link Sharing and Quality of Service Data for Military Internetworking (Preprint),1996
469,"… A RESV message carries the object , which contains the QoS expected by the receiverand to be applied to the source traffic … At the receivers, Sender_Tspec and Adspec are usedto determine the parameters to send back in the  object … ",https://link.springer.com/chapter/10.1007/1-4020-8159-6_1," - Information Technology, 2004 - Springer",Quality of Service in Information Networks,2004
470,"… flow. The QoS specification for data flow is identified by flow descriptor, that consistsof  and filterspec.  describes the QoS properties of the given flow,and filterspec is used to match packets to the flow. The … ",https://helda.helsinki.fi/handle/10138/230711,L Liuhto - 2014 - helda.helsinki.fi,Simplified Network Signaling Architecture,2014
471,"… 1. Make a reservation on a link and it interacts with the appropriate link layer to obtain the desiredQoS defined by the  … Based on the data gained from the , a router can calculatethe required handover reservation bandwidth as shown in (1). ( ) ∑ m … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.524.2220&rep=rep1&type=pdf,", , R Maka, B Rozsas - Citeseer",Real-Time Handover Support in Mobile IP Networks,
472,"… In GMPLS the requested effective frequency slot is represented to the TSpec and the effectivefrequency slot is mapped to the  … Such ""local"" m will appear in the allocated label thatencodes the frequency slot as well as the flow descriptor  … ",https://tools.ietf.org/html/ogrcetal-ccamp-flexi-grid-fwk-02.txt,"I Hussain, , , , X Fu… - Framework, 2013 - tools.ietf.org",Framework and Requirements for GMPLS based control of Flexi-grid DWDM networks,2013
473,"… In ST-II this set is called  and is part of the SCMP messages, in ATM the parametersare part of Q.2931 Informa- tion Elements … Even more, the SCMP  can be defined toinclude end- or intermediate system specific parameters like buffer space or the like … ",https://link.springer.com/chapter/10.1007/978-1-4757-4536-8_10,"M Graf, HJ Stüttgen - Architecture and Protocols for High-Speed Networks, 1994 - Springer",An internetworking architecture for multimedia communication over heterogeneous networks,1994
474,"… Ésta viene especificada en un  … Por cada router que pasa de vuelta, los mensajes sepueden fusionar con otros mensajes Resv con la misma interfaz, de acuerdo a una serie de reglasque dependen del estilo de reserva, obteniendo un nuevo  y Filterspec … ",http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-921X2011000100011,"A Guevara Peña - Tecnura, 2011 - scielo.org.co",Level network performance with respect to IPv4 IPv6 networks with MPLS and RSV,2011
475,"… Page 10. 238 Harnid Syed Mahrnood and Louis Nicolas Harner 4.1.2 Authorization DecisionThe details of the session stored in the service policy server could then be easily formatted intoan RSVP , for example, and returned to the resource policy server … ",https://link.springer.com/chapter/10.1007/978-0-387-35620-4_19,"HS Mahmood, LN Hamer - … on Network Control and Engineering for QoS …, 2002 - Springer",A distributed policy approach in support of multimedia session establishment,2002
476,"… The mandatory objects include SESSION, RSVP_HOP, TIME_VALUES, and a list of flowdescriptors; each, in turn, includes two mandatory objects,  and FILTER_SPEC, whichshould appear in order … <flow descriptor list> <flow descriptor list>::= <> … ",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.451.2695&rep=rep1&type=pdf,"H Wang, ,  - 2002 - Citeseer",Specification of a Subset of RSVP-TE,2002
477,"… 送信者が提供するフロー の品質を通知する。各ルータは送信者から送られて くるSENDER_Tspecに従ってネットワーク資源の確 認を行う。そして、受信者は送信者から送られてきた SENDER_Tspecに従うか、または受信者が希望するフ ローの品質を""に記述し Resv_msg … ",https://ipsj.ixsq.nii.ac.jp/ej/?action=pages_view_main&active_action=repository_view_main_item_detail&item_id=12507&item_no=1&page_id=13&block_id=8,"後藤幸功， 長野央， 荒木啓二郎 - 情報処理学会論文誌, 1999 - ipsj.ixsq.nii.ac.jp",インターネットにおける QoS 保証された動画配送システムの設計と実装,1999
478,"… 2.2 Management Plane Architecture The management plane specifies the Null ,the Controlled-Load Service [5] , and the Guaranteed Service [6]  mappingrules [8] for UNI 3.1 traffic management … 2.3. +--- Null  … ",http://www.rfc-editor.org/info/rfc2383,M Suzuki - 1998 - rfc-editor.org,ST2+ over ATM protocol specification-UNI 3.1 version,1998
479,… 提出了一种IP上的多媒体同步通信控制机制。将资源预约协议(RSVP) 和实时流协议(RTSP)结合起来以建立和管理预约带宽的流会话，用实时传输协议(RTP)承载多媒体。该方案将用户对同步的要求映射为RSVP中的流描述来预约资源，依据RTCP … ,http://cdmd.cnki.com.cn/Article/CDMD-10701-2003102363.htm,许延 - 2002 - cdmd.cnki.com.cn,连续媒体的同步技术研究,2002
