,abstract,link,reference,title,year
397,"On a daily basis many of the hosts connected to the Internet experience continuous probing and attack from malicious entities. Detection and defence from these malicious entities has primarily been the concern of Intrusion Detection Systems, Intrusion Prevention Systems and …",https://pdfs.semanticscholar.org/ee77/62270d4ac6dd6315260df3b59a0ac1935296.pdf,"SO Hunter,  - ISSA, 2011 - pdfs.semanticscholar.org",Tartarus: A honeypot based malware tracking and mitigation framework.,2011
398,"This paper discusses the usage of Deception as a strategy in network security and development of Java based that is named as “Maya”. For network deception, intruders are deliberately provided with hosts having one or more vulnerabilities.  …",https://ieeexplore.ieee.org/abstract/document/7508125/," - 2016 6th International Conference-Cloud System …, 2016 - ieeexplore.ieee.org",Detection and analysis of network & application layer attacks using Maya ,2016
399,The security of their network remains the priorities of almost all companies. Existing security systems have shown their limit; thus a new type of security systems was born: honeypots. Honeypots are defined as programs or intended servers which have to attract pirates to …,https://pdfs.semanticscholar.org/3c72/b4ce8b875a28d02b514e4db6a6f9eed9ddd5.pdf,"S Oumtanaga, P Kimou… - World Academy of …, 2006 - pdfs.semanticscholar.org",Specification of a model of honeypot attack based on raised data,2006
400,"Throughout much of the Cyber Grand Challenge (CGC) Final Event (CFE), one team deliberately included a in the form of a simple buffer overflow within most of their “patched” services. This vulnerability could not be reached while executing on the CGC …",https://ieeexplore.ieee.org/abstract/document/8328967/,"MF Thompson - IEEE Security & Privacy, 2018 - ieeexplore.ieee.org",Effects of a honeypot on the cyber grand challenge final event,2018
401,"Securing communication is a comprehensive challenge due to the increasing of threats and attacks to network security. By knowing the various of threats and attacks, we can collect broad data from the network, by using . Implemented uses low …",https://ieeexplore.ieee.org/abstract/document/7892469/,"I Sembiring - 2016 3rd International Conference on Information …, 2016 - ieeexplore.ieee.org",Implementation of honeypot to detect and prevent distributed denial of service attack,2016
402,"This paper aims at developing a system for web applications. The key idea is employing migration techniques to create a virtual machine as a honey web server, and making the to equip the same memory and block content of the real systems …",http://www.necoma-project.eu/m/filer_public/8c/30/8c3011e1-a8a8-4ec6-b055-a12a7f621043/miyamoto-emu2014.pdf,", S Teramura, M Nakayama - SimuTools, 2014 - necoma-project.eu",INTERCEPT: high-interaction server-type honeypot based on live migration.,2014
403,"This paper presents the design of a secured highinteraction . The challenge is to have a that welcomes attackers, allows userland malicious activities but prevents from system corruption. The must be scalable to authorize a large amount of …",http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.371.7527&rep=rep1&type=pdf#page=226,", , C Toinard - HIGH PERFORMANCE COMPUTING & …, 2008 - Citeseer",A proposal for securing a large-scale high-interaction ,2008
404,"The traditional IDS (intrusion detection system) can not identify the unknown attacks. Therefore, this paper introduced technique into the IDS. It desigaed a intrusion detection system based on ANN (artificial neural network). It constructed the system …",http://en.cnki.com.cn/Article_en/CJFDTotal-JSYJ201202072.htm,"W Jie, Y Liu - Application Research of Computers, 2012 - en.cnki.com.cn",Design and implementation of intrusion detection system based on honeypot [J],2012
405,An intrusion prevention system is a variation of an intrusion detection system that drops packets that are anomalous based on a chosen criteria. An intrusion prevention system is typically placed on the outer perimeter of a network to prevent intruders from reaching …,http://scholarworks.rit.edu/cgi/viewcontent.cgi?article=1623&context=theses,L Tamagna-Darr - 2009 - scholarworks.rit.edu,Evaluating the effectiveness of an intrusion prevention/honeypot hybrid,2009
406,"Wireless sensor networks (WSN) are entering the daily life of many. Like wireless LAN before, these are a new playground for developers, but also offer new ways for misuse of this technology. For the improvement of security and to get more valuable data about new …",https://ieeexplore.ieee.org/abstract/document/6974871/,"J Markert, M Massoth - 2014 25th international workshop on …, 2014 - ieeexplore.ieee.org",effectiveness in different categories of attacks on wireless sensor networks,2014
407,This paper proposes an implementation of that detects and reports telnet attacks on Internet-of-Things (IoT) devices. The operates with manual and Mirai-based attacks. A multi-component design is implemented in order to attain sufficient exposure to …,https://ieeexplore.ieee.org/abstract/document/8249458/,",  - 2017 25th Telecommunication Forum …, 2017 - ieeexplore.ieee.org",IoT honeypot : A multi-component solution for handling manual and Mirai-based attacks,2017
408,,,"J Nazario, C Phoney - Proc. of USENIX Workshop on Large-Scale Exploits …, 2009",,2009
409,,,JA Coret - 2006,,2006
410,,,"K Gubbels - GIAC Security Essentials Certification (GSEC), 2002",,2002
411,"The goal of this research is to increase security through data analysis with Artificial Neural Network (ANN). Thus, first we present an approach to detection presence of computer malcode in the based on ANN while using the computer's behavioral …",https://ieeexplore.ieee.org/abstract/document/5484823/,"M Daliran, … - … on Networked Computing, 2010 - ieeexplore.ieee.org",Using data analysis by deploying artificial neural networks to increase honeypot security,2010
412,"In order to effectively detect the scan attack on high-speed links, this paper improves the commonly used scan detection algorithm TRW (Threshold Random Walk) based on , and makes a detailed analysis on its performance. The analysis shows that the …",https://ieeexplore.ieee.org/abstract/document/5657900/,"X Wang, F Liu, , Z Lei - 2010 2nd IEEE …, 2010 - ieeexplore.ieee.org",Research for scan detection algorithm of high-speed links based on ,2010
413,"Honeypots are used in IT Security to detect and gather information about ongoing intrusions by presenting an interactive system as attractive target to an attacker. They log all actions of an attacker for further analysis. The longer an attacker interacts with a , the more …",https://link.springer.com/chapter/10.1007/978-3-319-18467-8_18,", A Zugenmaier, M Meier,  - IFIP International Information …, 2015 - Springer",B. Hive: A zero configuration forms honeypot for productive web applications,2015
414,"There are various tools available on the Internet, which can help in determining the operating system of a host by examining details in the way the TCP/IP stack was implemented within that operating system. This method is called TCP/IP fingerprinting which …",http://ro.ecu.edu.au/cgi/viewcontent.cgi?article=4429&context=ecuworks,", N Gupta - 2003 - ro.ecu.edu.au",An initial investigation into the performance of the honeyd virtual honeypot system,2003
415,"With the arrival of the Internet of Things (IoT), more devices appear online with default credentials or lacking proper security protocols. Consequently, we have seen a rise of powerful DDoS attacks originating from IoT devices in the last years. In most cases the …",https://dl.acm.org/citation.cfm?id=3229604,",  - Proceedings of the 2018 Workshop on Traffic …, 2018 - dl.acm.org",Beyond telnet: Prevalence of iot protocols in telescope and honeypot measurements,2018
416,"Nowadays, Internet is one among the famous technique to connect each computer all around the world. The development of nonstop communication creates a number of opportunities and also it develops new possibilities for malicious users. As the size and …",https://pdfs.semanticscholar.org/7b7e/a1249094e0580d404a4177dc0cccc971188f.pdf,", … - International Journal of …, 2014 - pdfs.semanticscholar.org",Enhancing intrusion detection system performance using firecol protection services based honeypot system,2014
